device_id,media_owner,name,venue_type,direction_name,lat,lng,face_count,city,state_abbr,zip,country,cpm,dma_name,cbsa_name,us_county,content_width,content_height,ad_play_duration,video_supported,audio_supported,last_request,closest_poi_distance_miles,closest_poi_name,pois_within_radius,image_url,audience_index_dma,audience_index_national
2605445,Dover (Screenverse),HOMETOWN COUNTRY STORE SPRINGDALE AR 48034 Anthem 12 FP004,Gas Station,,36.1789164,-93.9696721,1,Springdale,Arkansas,72764,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T15:01:23.731Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2606687,Dover (Screenverse),GUESS WHO BENTONVILLE AR 170744 Anthem 12 FP001,Gas Station,,36.3340304,-94.2072292,1,Bentonville,Arkansas,72712,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T15:59:37.400Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2607070,Dover (Screenverse),GUESS WHO BENTONVILLE AR 170744 Anthem 12 FP010,Gas Station,,36.3340304,-94.2072292,1,Bentonville,Arkansas,72712,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:40:22.322Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2609023,Dover (Screenverse),JIFFY KWICK ROGERS AR 13108 Anthem 12 FP004,Gas Station,,36.3311635,-94.1149558,1,Rogers,Arkansas,72756,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T15:54:03.643Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2610462,Dover (Screenverse),HOMETOWN COUNTRY STORE SPRINGDALE AR 48034 Anthem 12 FP005,Gas Station,,36.1789164,-93.9696721,1,Springdale,Arkansas,72764,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:35:00.125Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2610713,Dover (Screenverse),GUESS WHO BENTONVILLE AR 170744 Anthem 12 FP002,Gas Station,,36.3340304,-94.2072292,1,Bentonville,Arkansas,72712,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:36:45.742Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2611088,Dover (Screenverse),HOMETOWN COUNTRY STORE SPRINGDALE AR 48034 Anthem 12 FP001,Gas Station,,36.1789164,-93.9696721,1,Springdale,Arkansas,72764,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:26:45.470Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2611247,Dover (Screenverse),JIFFY KWICK ROGERS AR 13108 Anthem 12 FP002,Gas Station,,36.3311635,-94.1149558,1,Rogers,Arkansas,72756,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T15:33:51.105Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2612203,Dover (Screenverse),HOMETOWN COUNTRY STORE SPRINGDALE AR 48034 Anthem 12 FP006,Gas Station,,36.1789164,-93.9696721,1,Springdale,Arkansas,72764,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T15:33:39.076Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2612297,Dover (Screenverse),HOMETOWN COUNTRY STORE SPRINGDALE AR 48034 Anthem 12 FP003,Gas Station,,36.1789164,-93.9696721,1,Springdale,Arkansas,72764,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:16:02.483Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2612848,Dover (Screenverse),GUESS WHO BENTONVILLE AR 170744 Anthem 12 FP004,Gas Station,,36.3340304,-94.2072292,1,Bentonville,Arkansas,72712,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:38:10.133Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2613347,Dover (Screenverse),JIFFY KWICK ROGERS AR 13108 Anthem 12 FP001,Gas Station,,36.3311635,-94.1149558,1,Rogers,Arkansas,72756,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:20:02.893Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2614605,Dover (Screenverse),HOMETOWN COUNTRY STORE SPRINGDALE AR 48034 Anthem 12 FP002,Gas Station,,36.1789164,-93.9696721,1,Springdale,Arkansas,72764,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T13:23:21.268Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2615101,Dover (Screenverse),JIFFY KWICK ROGERS AR 13108 Anthem 12 FP003,Gas Station,,36.3311635,-94.1149558,1,Rogers,Arkansas,72756,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:11:40.877Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2615443,Dover (Screenverse),GUESS WHO BENTONVILLE AR 170744 Anthem 12 FP008,Gas Station,,36.3340304,-94.2072292,1,Bentonville,Arkansas,72712,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T15:31:09.664Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2615887,Dover (Screenverse),GUESS WHO BENTONVILLE AR 170744 Anthem 12 FP009,Gas Station,,36.3340304,-94.2072292,1,Bentonville,Arkansas,72712,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T15:50:05.919Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2617792,Dover (Screenverse),GUESS WHO BENTONVILLE AR 170744 Anthem 12 FP005,Gas Station,,36.3340304,-94.2072292,1,Bentonville,Arkansas,72712,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:49:27.657Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2653236,Atmosphere (AdStash),Slim Chickens - Springdale,Casual Dining,,36.1821542,-94.1382752,1,Springdale,Arkansas,72764,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:43:30.887Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2653361,Atmosphere (AdStash),Slim Chickens - Joyce St.,Casual Dining,,36.1232398,-94.1491293,1,Fayetteville,Arkansas,72703,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:42:54.131Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2653362,Atmosphere (AdStash),Slim Chickens - Wedington,Casual Dining,,36.078846,-94.21106,1,Fayetteville,Arkansas,72704,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:43:22.145Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2653365,Atmosphere (AdStash),Slim Chickens - Bentonville,Casual Dining,,36.3361,-94.22437,1,Bentonville,Arkansas,72712,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:42:25.617Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2653366,Atmosphere (AdStash),Slim Chickens - Fayetteville,Casual Dining,,36.0562474,-94.1865597,1,Fayetteville,Arkansas,72701,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:43:57.854Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2653367,Atmosphere (AdStash),Slim Chickens - Springdale,Casual Dining,,36.1759818,-94.188441,1,Springdale,Arkansas,72762,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:44:42.270Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2653371,Atmosphere (AdStash),Slim Chickens - Rogers,Casual Dining,,36.3125264,-94.1798355,1,Rogers,Arkansas,72758,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:42:49.954Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2660754,PatientPoint,4eaeb1e2-9f27-44e4-bdbd-852acd85ea29,Doctors Office,,36.31166,-94.18364,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:42:15.561Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2662361,PatientPoint,b54e3083-abf9-4cec-87c7-3d4a292941cc,Doctors Office,,36.111897,-94.143242,1,Fayetteville,Arkansas,72703,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:53:31.307Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2678417,Dover (Screenverse),FAST TRAX10 FAYETTEVILLE AR 686331 Anthem 12 FP009,Gas Station,,36.1003663,-93.9933639,1,Fayetteville,Arkansas,72703,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T12:54:54.700Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2678418,Dover (Screenverse),FAST TRAX10 FAYETTEVILLE AR 686331 Anthem 12 FP004,Gas Station,,36.1003663,-93.9933639,1,Fayetteville,Arkansas,72703,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:19:11.269Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2678419,Dover (Screenverse),FAST TRAX10 FAYETTEVILLE AR 686331 Anthem 12 FP001,Gas Station,,36.1003663,-93.9933639,1,Fayetteville,Arkansas,72703,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:29:42.148Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2678420,Dover (Screenverse),FAST TRAX10 FAYETTEVILLE AR 686331 Anthem 12 FP008,Gas Station,,36.1003663,-93.9933639,1,Fayetteville,Arkansas,72703,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T12:50:32.767Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2678421,Dover (Screenverse),FAST TRAX10 FAYETTEVILLE AR 686331 Anthem 12 FP010,Gas Station,,36.1003663,-93.9933639,1,Fayetteville,Arkansas,72703,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:43:06.879Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2678422,Dover (Screenverse),FAST TRAX10 FAYETTEVILLE AR 686331 Anthem 12 FP002,Gas Station,,36.1003663,-93.9933639,1,Fayetteville,Arkansas,72703,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T13:28:05.858Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2678423,Dover (Screenverse),FAST TRAX10 FAYETTEVILLE AR 686331 Anthem 12 FP003,Gas Station,,36.1003663,-93.9933639,1,Fayetteville,Arkansas,72703,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T13:21:42.616Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2678426,Dover (Screenverse),FAST TRAX10 FAYETTEVILLE AR 686331 Anthem 12 FP007,Gas Station,,36.1003663,-93.9933639,1,Fayetteville,Arkansas,72703,United States,7.971014493,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T15:54:44.303Z,,,0,https://content.adomni.com/19d1bf28b15QOfZO7RbFFXYWL8yFpEDd-46ppwaGOTD9jB8OpC_original.png,,
2684600,Pursuant Health,Walmart - Health Station - Attract Screen - 7242 FARMINGTON,Grocery Store,,36.0367086,-94.256169,1,Farmington,Arkansas,72730,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1024,576,15,Y,N,2026-06-22T16:01:00.651Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2684636,Pursuant Health,Walmart - Health Station - Attract Screen - 2686 BENTONVILLE,Grocery Store,,36.371471,-94.1882382,1,Bentonville,Arkansas,72712,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1024,576,15,Y,N,2026-06-23T16:55:01.054Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2684640,Pursuant Health,Walmart - Health Station - Attract Screen - 144 Fayetteville,Grocery Store,,36.0503554,-94.2013225,1,Fayetteville,Arkansas,72701,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1024,576,15,Y,N,2026-06-23T16:03:05.361Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2684879,Pursuant Health,Walmart - Health Station - Attract Screen - 5260 Rogers,Grocery Store,,36.2820868,-94.1517992,1,Rogers,Arkansas,72758,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1024,576,15,Y,N,2026-06-23T16:00:32.121Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2685473,Pursuant Health,Walmart - Health Station - Attract Screen - 6953 BENTONVILLE,Grocery Store,,36.3588574,-94.253124,1,Bentonville,Arkansas,72712,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1024,576,15,Y,N,2026-06-23T16:22:43.572Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2685498,Pursuant Health,Walmart - Health Station - Attract Screen - 5738 Springdale,Grocery Store,,36.1640703,-94.0917581,1,Springdale,Arkansas,72764,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1024,576,15,Y,N,2026-06-23T15:57:03.627Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2685845,Pursuant Health,Walmart - Health Station - Attract Screen - 3164 BENTONVILLE,Grocery Store,,36.373586,-94.2092307,1,Bentonville,Arkansas,72712,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1024,576,15,Y,N,2026-06-23T15:57:10.717Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2686058,Pursuant Health,Walmart - Health Station - Attract Screen - 1 Rogers,Grocery Store,,36.3313003,-94.1490539,1,Rogers,Arkansas,72758,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1024,576,15,Y,N,2026-06-23T16:11:40.958Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2686414,Pursuant Health,Walmart - Health Station - Attract Screen - 2741 Bentonville,Grocery Store,,36.3542964,-94.1710479,1,Bentonville,Arkansas,72712,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1024,576,15,Y,N,2026-06-23T16:45:08.427Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2686442,Pursuant Health,Walmart - Health Station - Attract Screen - 5837 Rogers,Grocery Store,,36.2955576,-94.1857773,1,Rogers,Arkansas,72758,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1024,576,15,Y,N,2026-06-23T15:56:25.955Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2686562,Pursuant Health,Walmart - Health Station - Attract Screen - 4 Siloam Springs,Grocery Store,,36.1833467,-94.5125806,1,Siloam Springs,Arkansas,72761,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1024,576,15,Y,N,2026-06-23T16:02:40.566Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2686789,Pursuant Health,Walmart - Health Station - Attract Screen - 54 Springdale,Grocery Store,,36.1662466,-94.1467381,1,Springdale,Arkansas,72764,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1024,576,15,Y,N,2026-06-23T16:02:07.406Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2686849,Pursuant Health,Walmart - Health Station - Attract Screen - 373 HUNTSVILLE,Grocery Store,,36.112699,-93.7158054,1,Huntsville,Arkansas,72740,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Madison County, AR",1024,576,15,Y,N,2026-06-23T15:59:48.044Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2686915,Pursuant Health,Walmart - Health Station - Attract Screen - 4686 Bentonville,Grocery Store,,36.3371876,-94.2239398,1,Bentonville,Arkansas,72712,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1024,576,15,Y,N,2026-06-23T16:06:58.639Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2686983,Pursuant Health,Walmart - Health Station - Attract Screen - 4375 SPRINGDALE,Grocery Store,,36.1528048,-94.1853959,1,Springdale,Arkansas,72762,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1024,576,15,Y,N,2026-06-23T16:54:07.715Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2687236,Pursuant Health,Walmart - Health Station - Attract Screen - 2742 SPRINGDALE,Grocery Store,,36.17341,-94.1624944,1,Springdale,Arkansas,72762,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1024,576,15,Y,N,2026-06-23T16:14:28.552Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2687262,Pursuant Health,Walmart - Health Station - Attract Screen - 6971 PEA RIDGE,Grocery Store,,36.4426525,-94.1200154,1,Pea Ridge,Arkansas,72751,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1024,576,15,Y,N,2026-06-23T16:03:14.925Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2687340,Pursuant Health,Walmart - Health Station - Attract Screen - 4376 BENTONVILLE,Grocery Store,,36.3889995,-94.2200405,1,Bentonville,Arkansas,72712,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1024,576,15,Y,N,2026-06-23T16:05:55.979Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2687341,Pursuant Health,Walmart - Health Station - Attract Screen - 4108 Springdale,Grocery Store,,36.1957408,-94.1840328,1,Springdale,Arkansas,72762,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1024,576,15,Y,N,2026-06-23T16:05:28.808Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2687424,Pursuant Health,Walmart - Health Station - Attract Screen - 100 Bentonville,Grocery Store,,36.3684255,-94.2250457,1,Bentonville,Arkansas,72712,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1024,576,15,Y,N,2026-06-23T16:50:49.786Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
2687564,Pursuant Health,Walmart - Health Station - Attract Screen - 359 Fayetteville,Grocery Store,,36.1224824,-94.152976,1,Fayetteville,Arkansas,72703,United States,8.695652174,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1024,576,15,Y,N,2026-06-23T16:08:22.986Z,,,0,https://content.adomni.com/18660ab523bfjBCxf2xhnLrhxjafTjT3Kqde2jZQe2_twSazD7_original.jpeg,,
